clue,exp,len
16 THRALDOM Slavery in the real Spain twice dismissed by Catholic dignitary (8)," TH[e] R[e]AL, with E[spana]=”Spain” twice dismissed, plus DOM, a Catholic title ",81
"17 TRAIL MIX Scoff when rambling confession of perjurer retracted in Texas (5,3)"," “Scoff” as a noun meaning food. I’M LIAR=”confession of perjurer”, reversed/retracted in TX=”Texas” ",101
"19 MAMMON M-m-member for T-t-t-tatton, personification of greed (6)"," I think this is: M, M and M[ember] for T, T and T in “tatton”. George Osborne is the Member of Parliament for Tatton. ",119
20 EDENIC Unspoilt daughter and niece flourished (6), =like Eden. (D[aughter] niece)* ,33
23 SANTA Upset when admitting social worker is annual visitor (5)," AS=”when”, reversed or “Upset”, around ANT=”social worker” ",60
1  Company with microphones for stand-up entertainers? (6),   CO (company) + MICS (microphones)  COMICS (stand-up entertainers)  ,70
"4  Lifer condemned after bearing weapon (3,5)",   AIR (bearing) + an anagram of (condemned) LIFER  AIR RIFLE (weapon)  ,72
9  Film with lots of laughter: it has ‘adult’ certificate (6),"   LOL (textspeak which most references give as ‘laugh out loud’ and some also give as ‘lots of laughs’) + IT + A (adult, formerly used to designate a motion picture at a showing of which any child under 14 should be accompanied by an adult)  LOLITA (1962 film of the novel by Vladimir Nabokov) The film has an adult rating but I’m not sure how much laughter there is in it, so this may or may not be an &Lit clue.  ",416
1 GROUNDSEL Plant peeling well beyond reason (9)," EL (‘well’ minus the first and the last letter, indicated by ‘peeling’)coming after GROUNDS (reason) ",102
"6 BOGUS America east of a soggy place, it’s assumed (5)", BOG (a soggy place) + US (America) ,36
9 STEAMER Little time in a quickie that’s designed to give you the vapours? (7)," T (little time) inside SEAMER (a quickie, a fast bowler) ",58
"10 ANTENNA An amount of money to be discussed, one feels (7)"," AN + TENNA (homophone, indicated by ‘to be discussed’, of TENNER (money)) ",75
"11 OPINE Source of oak tree, say (5)", O[ak] + PINE (tree) ,21
"12 TOP-SECRET Classified as a class A drug, criminal protects pockets! (3-6)", (PROTECTS)* around E (drug) [* = criminal] ,44
14 BIG Fat cat rolled over (3)," Reversal, indicated by ‘rolled over’, of: GIB (cat, more specific: a castrated tomcat) ",88
15 TAGLIATELLE A leg in a stew with a little Italian food (11), (A LEG + A LITTLE)* [* = in a stew] ,37
"17 CUCKOO CLOCK Having a screw loose, notice a device on a Swiss wall? (6,5)", CUCKOO (having a screw loose) + CLOCK (notice) ,48
19 POT Kitchen vessel in sink (3), Double definition ,19
"20 TOMATILLO Fruit mother has to cultivate, also’s picked? (9)", {MA (mother) + TILL ((to) cultivate)} inside TOO (also) ,57
"22 ATOLL Coral island, where a number lost (5)", A + TOLL (number lost) ,24
"24 APOSTLE Preacher, a person of virtue in John Paul II, say? (7)"," A + {ST (person of virtue, Saint) inside POLE (John Paul II was one)} 26 HEAVE-HO Endless bliss before setter leaves home – that’s forcible ejection! (5- 2) HEAVE[n] (bliss, endless) + HO[me] (me =setter) ",206
27 KITTY Squatter taken to litter in pool (5)," Kind of Double definition, the first being somewhat cryptic, leading to a typical Paulian surface ",99
28 TURNTABLE Engines reversed on this vessel during battle at sea (9), URN (vessel) inside (BATTLE)* [* = at sea] Down ,49
1 GUSTO Spirit in wind last seen in tornado (5), GUST (wind) + [tornad]O ,25
2 OPENING Space where introduction missing in diary – about to write in (7), OG (i.e. LOG (diary) minus its first letter) around PEN IN (to write in) ,74
"3 NUMBER TWO Northern Italian king embracing wife as right-hand man? (6,3)", N (Northern) + UMBERTO (Italian king) around W (wife) ,55
"4 STRATEGICAL Taste garlic when cooking, as planned (11)", (TASTE GARLIC)* [* = (when) cooking] ,38
5 LEA Part of a tree cut in field (3)," LEA[f] (part of a tree, cut) ",30
"6 BATHE Wash nocturnal mammal, male (5)", BAT (nocturnal mammal) + HE (male) ,36
7 GENERAL Broad stick to carry near rioting (7), GEL (stick) around (NEAR)* [* = rioting] ,42
8 SCANTIEST Most brief interviews initially filed in check after check (9)," I[nterviews] inside TEST (check), coming after SCAN (check) ",61
"13 PHILOSOPHER A great thinker, hope Polish revolutionary overcomes Russian leader (11)", (HOPE POLISH)* around R[ussian] [* = revolutionary] ,53
"14 BACKTRACK Second right taken in course, to retrace one’s steps (9)", BACK (second) + {R (right) inside TACK (course)} ,50
"16 TAKE APART Dismantle a bird, pigeon’s head in pie (4,5)", {A + KEA (bird) + P[igeon]} inside TART (pie) ,47
18 COMPOST Sacrifice outstanding old politician as waste material (7), COST (sacrifice) around {O (old) + MP (politician)} ,53
19 PROVERB One verifying the origin of bizarre maxim (7), PROVER (one verifying) + B[izarre] ,36
"21 TATTY Moth-eaten spud, say? (5)"," Homophone, indicated by ‘say’, of: TATTIE (spud, a potato) ",60
23 LOOSE Free love in forfeit (5), O (love) inside LOSE (forfeit) ,32
"1 PROVIDE FOR Support expert recording about loud ringleader (7,3)", PRO (expert) + F (loud) in VIDEO (recording) + R (ringleader) ,63
6 T-BAR Beam at herb tea taster finishes (1-3), [a]T [her]B [te]A [taste]R. Not such a tasty surface perhaps… ,63
"9 EVIL EYE Curse second degree awful solvers (4,3)", [d]E[gree] + VILE (awful) + YE (solvers) ,42
10 CLUED-UP Downs aren’tsharp (5-2), Double definition ,19
"12 PITH HELMET Crown protection for colonists (4,6)"," Cryptic definition. Well, if ever there was a pithy clue… ",59
13 ONO Artist took heart about first night (3), N[ight] in [t]OO[k] ,21
15 LARRUP The French bishop ready and willing for whip (6)," LA (the French) + RR (bishop) + UP (ready and willing). I take it that “RR” refers to Right Reverend, the appropriate form of address for a bishop although I had to look this up and also found a cricketer named RR Bishop and wondered if the reference might be to him. ",269
"16 PRE-TUDOR Richard III was tormented, corrupted, beheaded (3-5)", Anagram of [c]ORRUPTED ,24
18 UNSETTLE Trouble undoing steel nut (8), Anagram of STEEL NUT ,22
20 DEAFEN Feed an excitement for assault drums (6), Anagram of FEED AN ,20
23 ERA Moderately content age (3), Hidden word ,13
"24 BRAIN DRAIN Outbreaks of bleak drizzle, each followed by showers and loss of brightness (5,5)", B[leak] + RAIN (showers) + D[rizzle] + RAIN (showers). Does ‘outbreak of’ justifiable clue a first letter? I had little trouble guessing that it was meant to but I still find it hard to justify. ,196
26 TOPLESS Provocative starlet’s pose – don’t stare! (7)," Anagram of [star]L[e]TS POSE and an &Lit. Originally I failed to see this as an &Lit but, prompted by some comments below, I now find it hard to explain any other way. ",169
27 SHAWNEE Irish playwright born brave (7), SHAW (Irish playwright) + NEE (born). The Shawnee are an indigenous American tribe. ,85
28 RIOT Musicians’ leader delayed by crowd trouble (4)," TRIO (musicians) with the T (leader) moved to the end (delayed). I had some trouble understanding this clue and took some help (thanks, Peter). I guess I must have seen ‘delayed’ used as it is here before but I was unable to see it this time. ",244
29 FRANCHISER Businessman’s faith initially is in American stockholder (10), F[aith] IS together in RANCHER (American stockholder) Down ,60
1 PIED Starts to photograph in extremely dated black and white (4), P[hotograph] I[n] E[xtremely] D[ated] ,39
2 OLIVIER Actor put his heart into musical (7), [h]I[s] in OLIVER (musical) ,29
"3 INEXHAUSTIBLE Holding pipe, I chew; missing a little bit of baccy is never-ending (13)", EXHAUST (pipe) in I (I) NIB[b]LE (chew) ,41
4 EXETER One of audience heard one leaving city (6)," Homophone (“exitter”) 5, 11, 25, 21 ONCE MORE UNTO THE BREACH DEAR FRIENDS “I scorn death before armed encounter with last of French formation” (4,4,4,3,6,4,7) Anagram of I SCORN DEATH BEFORE ARMED ENCOUNTER [frenc]H ",218
7 BEDFORD One of audience slightly snubbed for drinking in town (7), Hidden word ,13
8 RIP-ROARING Riotous bible studies for a band (3-7)," RI (bible studies, i.e. Religious Instruction) + PRO (for) + A (a) + RING (band) ",82
11  See 5 14 GLOUCESTER One of audience reported most of big loss to City (10), [bi]G + LOUCES (homophone “loss”) + TER (homophone “to”) ,58
"17 CLEANSER Cereal’s eaten – finally prepared to face cream, maybe (8)", Anagram of CEREALS [eate]N ,28
19 SHAMPOO Locks care home endless OAPs trashed (7), Anagram of HOM[e] OAPS. With a nice cryptic definition. ,57
"9 Old engine or senior machine’s heart renovated (4,5)", IRON HORSE Anagram [renovated] of OR SENIOR + [mac]H[ine] ,59
10 Some berries in Cognac inimitable! (5), ACINI Hidden in cognAC INImitable ,35
"11 University a challenge, Aussie PM virtually admitted (7)"," HARVARD ARV[o] [Aussie PM, virtually – I liked that!] in HARD [a challenge]: it’s a pity that the ‘a’ had to be there, to justify the definition of ‘hard’: the surface would have been so much better without it ",211
12 Small card: unusual being after Christmas — time to open it (7)," NOTELET ET [unusual being] after T [time] in [to open] NOEL [Christmas] 13,",76
"20 Drunk at Cornell swigging last of Lambrusco — something necked at college? (4,6)", ETON COLLAR Anagram [drunk] of AT CORNELL round [swigging] [lambrusc]O – I really liked this surface ,102
14 Something soft and rich confined to one’s memory? (10)," DOWNLOADED DOWN [something soft] + LOADED [rich] – a simple charade, but it took a minute or two to get it: I smiled when I did ",129
"16 Cooler way back, his home infernally hot (3,4)", OLD NICK OLD NICK [cooler way back] – nick and cooler are both slang words for prison ,87
"17 Vulgar and pretentious Conservative, wary of clothes to wear? (7)", KITSCHY C [Conservative] in [to wear] KIT-SHY [wary of clothes] ,65
19 Princeton University finally cracking the art of coding (10), ENCRYPTION Anagram [cracking – nice one!] of PRINCETON and [universit]Y ,73
"22 Insult sounds like ugly rumour, for starters (4)", SLUR Initial letters [starters] of Sounds Like Ugly Rumour ,60
"24 Socialist left consumed by nonsense, that is (7)", BOLSHIE L [left] in [consumed by] BOSH [nonsense] + IE [that is] ,66
25 Bottle shown by jollies thus in retreat (7), THERMOS THE RM [Royal Marines – ‘jollies’] + a reversal [in retreat] of SO [thus] ,83
"26 Lowest point, “bottom” defining it? (5)", LEAST E [point] in LAST [bottom] ,34
"27 Portrayal that’s flipping dark in France, stop it being screened (9)"," RENDITION END IT [stop it] in [being screened by] a reversal [flipping] of NOIR [dark in France]  Down  1 Save the giblets to stew, some joint being eaten (7,4,4) TIGHTEN ONE’S BELT Anagram [to stew] of THE GIBLETS round [being eaten] TENON [some joint] – great surface ",271
2 Mould odorous around top of willow tree (8), SOURWOOD Anagram [mould] of ODOROUS round W[illow] ,52
3 Better to keep gas affordable (5), CHEAP CAP [better] round HE [gas] ,35
4 One’s frustratingly stuck with this crossword design on Yale? (8)," GRIDLOCK GRID [crossword design] on LOCK [Yale?], the question mark indicating the definition by example ",106
5 University atop flag (6)," PENNON PENN [University of Pennsylvania – a private Ivy League university, ‘not to be confused with Pennsylvania State University’, says Wikipedia – that’s Penn State, or PSU] ",177
6 Fly opening for university (9), DARTMOUTH DART [fly] + MOUTH [opening] ,40
"7 Asked to pay, when cryptically laid up? (6)", BILLED ILL in BED – cryptically ‘laid up’ ,43
"8 Third failing to be accepted by Brown here for annual award? (8,7)", BIRTHDAY PRESENT Anagram [failing] of THIRD in BAY [brown] + PRESENT [here] 15 “Free Willy”: man having penned it blameless (4-5) LILY-WHITE Anagram [free] of WILLY + IT in [penned by] HE [man] ,195
"17 A great weight lifted, boat ultimately secured by man, tying up rope (8)", KNOTTING A reversal [lifted] of TON [great weight] + [boa]T in [secured by] KING [man – in chess] ,99
"18 University in the country, say? (8)", COLUMBIA I’m not sure whether the ‘say?’ indicates a ‘sounds like’ or the fact that the country [Colombia] is sometimes misspelt – see here ,141
"21 Article on report, no way speculation (6)"," THEORY THE [article] + [st]ORY [report, no way] ",49
"1 FACE PACK Confront gang? It’s for mugs (4,4)"," FACE (confront) PACK (gang) is a cosmetic preparation applied to the face, or mug. ",84
5 CLARET Outrageous article has one out for blood (6)," An anagram (outrageous) of ARTICLE, with I (the Roman numeral one) removed (out). Claret is an old-fashioned, slang word for blood that one rarely encounters (there is a funny scene inLock, Stock and two Smoking Barrels that is probably the only time we’ve come across it other than in crosswords) ",299
