clue,exp,len
1 BARNSTAPLE Plants cultivated in strip in Devon town (10), Anagram [cultivated] of PLANTS inside BARE (strip) ,52
7 PUMA Find in the morning out of bed retired Argentinian rugby player (4)," AM (in the morning) + UP (out of bed), together reversed [retired] This was my first one in, purely from construction. I had to confirm the definition. Like cricket, rugby is not one of my strong points. ",205
9 TAPE Means of recording mostly feeble light (4)," TAPE[r] (feeble light, mostly) ",32
"10 CHELSEA BUN English sailor amid cooked lunches getting something for tea? (7,3)"," E (English) + AB (sailor), together inside an anagram [cooked] of LUNCHES ",75
11 STRESS Emphasisesymptom of work pressure (6), Double definition ,19
"12 SET FORTH Praise group just outside the medal positions, we’re told (3,5)", SET (group) + homophone [we’re told] of FOURTH (outside the medal positions) ,78
"13 BRUSH OFF Ignore book and hightail it? (5,3)", B (book) + RUSH OFF (hightail it) ,35
15 PLEA Pretext to cut recreation by 50 per cent (4), PLEASURE (recreation)cut by half ,34
17 SWAP Exchange airless Wapping houses (4), Hidden answer [houses]: airless Wapping ,41
19 HILARITY Term at school about it produces merriment (8)," HILARY (term at school) arounf IT As far as I know ‘hilary’ is the spring term at Oxford University, so I found ‘school’ a bit odd. But I am happy to learn otherwise. ",168
"22 DINOSAUR A university engaged by work of Rodin’s, a relic from the past? (8)"," A + U (university), togetherinside an anagram [work of]of RODIN’S ",67
23 NECTAR Drink with thanks announced? A delicious drink (6), Homophone [announced] of: NECK (drink) + TA (thanks) ,54
25 DEMOTIVATE Discourage protest with link about tax (10), DEMO (protest) + TIE (link) around VAT (tax) ,46
26 ECHO Resounding sound in city house (4)," EC (city) + HO (house) Every timewhen a setter writes ‘city’ instead of ‘the City’ to indicate EC, I object to the false decapitalisation. As I do today. ",155
"27 APSE A pretence, nothing less, in part of church (4)", A POSE (a pretence) minus O (nothing) ,39
28 HEMISPHERE Ambassador with PM is for transforming present section of world (10)," HE (ambassador, His Excellency) + anagram [for transforming] of PM IS + HERE (present) Down ",93
2 ADAPTOR What could be suitable behind plug with leads to other receivers? (7)," APT (suitable) following AD (plug), then the starting letters [leads] of OTHER RECEIVERS This very nice clue as a whole is the definition, &lit, I assume. ",156
3 NIECE Family member that is hosted by northern Anglicans (5)," IE (that is, id est) inside N (northern) CE (Anglicans, Church of England) ",76
"4 TUCK SHOP Place for fuel frequented by students? (4,4)"," Cryptic definition Is it? If so, then I’m not impressed. Maybe there’s more to it. 5 PEERS OF THE REALM Here female sport is played for those with titles? (5,2,3,5) Anagram [is played] of HERE FEMALE SPORT ",207
6 ERSATZ Fake element among tigers at zoo (6), Hidden answer [element among]: tigers at zoo Some might take ‘element’ as part of the definition. Both options can be justified. ,130
7 PEA-SOUPER Exercise over after being enveloped by a fantastic fog (3-6)," PE (exercise), followed by O (over) inside A SUPER (fantastic) ",64
8 MOUNTIE Way of working with loose policeman on a prairie? (7)," MO (way of working, modus operandi) + UNTIE (loose) ",53
14 SOPHOMORE US student hopes possibly to accept award by soldiers (9), Anagram [possibly] of HOPES around {OM (award) + OR (soldiers)} New word to me. ,81
16 FLANDERS Tart before wine recalled by son in Low Country area (8), FLAN (tart) + reversal [recalled] of RED (wine) + S (son) ,59
"18 WRITE UP Report showing western observance on the rise? (5,2)", W (western) + RITE (observance) + UP (on the rise) ,52
20 TEACHER Something brewed by singer that’s instructive type (7), TEA (something brewed) + CHER (singer) ,40
21 VANISH Gloss right away to fade (6), VARNISH (gloss)minus R (right) ,32
1 Comedian’s comeback about posh fellows gets laugh (6)," GUFFAW : Reversal of(…’s comeback) WAG(a comedian) containing(about) [ U(signifying “posh”;upper class) + F,F(abbrev. for “fellow”, twice) ]. ",143
"4 Job on island for Pat, perhaps (7)"," POSTMAN : POST(a job;a position of paid employment) plus(on) MAN(the island in the Irish Sea). Defn: An example of which;perhaps is Pat, in the animated children’s television series shown on the BBC. ",201
9 Spiteful false claims about debt (9)," MALICIOUS : Anagram of(false) CLAIMS containing(about) IOU(a signed document acknowledging a debt, from the pronunciation of “I owe you”). ",140
10 One is taken in by crafty card sharp (5), ACRID : I(Roman numeral for “one”) contained in(taken in by) anagram of(crafty) CARD. Defn: … in smell or taste. ,114
11 Cover band? (5)," LAYER : Double defn. 1: … over a surface, such as dust; and2: … of material that is different from that above and/or below it. ",128
12 Short jacket and bag for work (9), BRIEFCASE : BRIEF(short) + CASE(a jacket;an outer covering). ,62
13 Kick off again with skill after break (7), RESTART : ART(a skill at doing a particular thing) placed after(with … after) REST(a break from activity).  ,109
15 Fabulous rampant beast described by quote (6)," EXOTIC : Reversal of(rampant;wild) [ OX(a beast) contained in(described by) CITE(to quote;to refer to, say, a passage, book or author) ].  ",140
17 Woman’s hat made from good French material (6), BONNET : BON(French for “good”) + NET(a material;fabric of a uniform mesh).  ,78
19 Cobblers‘ first half own goal was hard (7)," HOGWASH : The 1st letter of(first) “half” + OG(abbrev. for “own goal”, in football) + WAS + H(abbrev. for “hard”). Defn: …, which is slang for nonsense. ",154
22 Tea bags and cake regularly put out in the wings (9), BACKSTAGE : Anagram of(… put out) [TEA BAGS plus(and) the 1st and 3rd letters of(… regularly) “cake” ]. Defn: … in a theatre. ,127
24 Virtue’s foremost in Christmas story (5), NOVEL : The 1st letter of(…’s foremost) “Virtue” contained in(in) NOEL(Christmas). ,84
26 Moderate a beta version (5), ABATE : Anagram of(… version) A BETA. ,39
"27 Smart kitchen furniture not finished ahead of party (7,2)", DRESSED UP : “dresser”(kitchen furniture;a sideboard for storing plates and utensils) minus its last letter(not finished) placed before(ahead of) DUP(abbrev. for the Democratic Unionist Party of Northern Ireland). ,215
28 Raise for worker briefly entering enclosure close to crocodile (7)," ENHANCE : “hand”(a worker, especially engaged in manual work) minus its last letter(briefly) contained in(entering) ENC(abbrev. for “enclosure”, to indicate document(s) included with a letter) + the last letter of(close to) “crocodile“. ",238
29 Banks in Ecuador take currency commission (6)," ERRAND : The 1st and last letters of(Banks in;the enclosing letters) “Ecuador” plus(take) RAND(the monetary currency of South Africa). Defn: An instruction to undertake a mission, in this case, a short trip to accomplish a specific purpose. Down ",247
1 Lightweight stroller’s better (7)," GAMBLER : G(abbrev. for “gram”, a very small weight) + AMBLER(one who strolls along). Defn: One who places bets. ",114
2 Female university students approach year positively (5)," FULLY : F(abbrev. for “female”) + U(abbrev. for “university”) + L,L(symbol on a plate signifying a learner driver, twice) plus(approach) Y(abbrev. for “year”). Defn: …;totally, as in “he looked positively stunned”. ",216
3 Find out a canister’s cracked (9), ASCERTAIN : Anagram of(…’s cracked) A CANISTER. ,49
4 Indifferent progress with intravenous drug (7)," PASSIVE : PASS(to progress;to move forward in space or time) plus(with) IV(abbrev. for “intravenous”, as with an IV drip in hospital) + E(abbrev. for the drug Ecstasy). ",170
5 Stick with team (5), STAFF : Double defn: 2nd: … in a particular organisation. ,59
6 Drive back by river in carriage having a cocktail (9)," MARGARITA : Reversal of(… back) RAM(to drive, say, a vehicle forcefully against, say, another vehicle) + [ R(abbrev. for “river”) contained in(in) GAIT(carriage;the manner in which one walks) ] plus(having) A.  ",212
7 Persuaded to shift dung to rear of shed (6), NUDGED : Anagram of(shift) DUNG plus(to) the last 2letters of(rear of) “shed“. Defn: Coaxed or gently encouraged someone to do something. ,139
8 Search reservists turning up for battle (6)," COMBAT : COMB(to search carefully and systematically) + reversal of(… turning up, in a down clue) TA(abbrev. for the Territorial Army, now called the Army Reserve, the volunteer reserve force in the British Army). ",215
14 Put brakes on bus for dawdler (9), SLOWCOACH : SLOW(to cause a slowdown by putting on the brakes) + COACH(a single-decker bus used for longer journeys). ,119
16 Runner regains form to chase gold (9)," ORGANISER : Anagram of(… form) REGAINS placed below(to chase;to go after, in a down clue) OR(golden colour in heraldry). Defn: One who runs an event or activity. ",163
18 Duo endlessly confuse with silly talk (7), TWADDLE : “two”(duo) minus its last letter(endlessly) + ADDLE(to confuse someone). ,84
19 Noted hospital’s energies died when I left (6)," HEEDED : H(abbrev. for “hospital”) plus(‘s;contraction for “has”) E,E(abbrev. for “energy”, twice) + “died” minus(when … left) “I“. ",133
20 Dad wearing cap follows man to landing site (7)," HELIPAD : [ PA(informal term for one’s dad;father) contained in(wearing) LID(a cap, say, on a container) ] placed under(follows, in a down clue) HE(pronoun for a man). Defn: … for a helicopter. ",195
21 Furious when sailor’s idle (6)," ABLAZE : AB(abbrev. for “able-bodied seaman”, a sailor) + LAZE(to idle;to loll about). ",88
23 Set off home with beer mug (5), STEIN : Anagram of(… off) SET + IN(at home). ,46
1 ASTHMA Chronic disorder remains to beset tense old woman (6), as(T)h ma ,11
5 TYPECAST Petty cash running short unfortunately? Always in the same position (8)," (Petty cas{h})* — position? I expected that in Collins I’d find something about other senses, but it’s all about actors being cast in the same part and I can’t see anything in Chambers, although perhaps I didn’t look hard enough ",230
9 OVERFULL End of war captured in four outrageous lines? That’s excessive (8), VE in (four)* ll — as in VE day ,33
"10 RETORT Apart from one time, Del Boy, say, returned a bit of repartee (6)", (Trot{t}er)rev. — Del Boy was one of the Trotter family in Only Fools and Horses ,82
"11 ROSY Over-optimistic, wordy, lacking power (4)", {p}rosy ,9
12 ITALIANATE Independent gallery accepting a means of hanging picture back from European country (10)," I T(a lian)ate, the lian being (nail)rev. ",43
13 CROSSBOW Weapon‘s thwarted greeting? (8)," cross [= thwarted] bow — cross and thwarted surely aren’t quite the same, but in Phi’s defence there is a question mark ",121
15 GOETHE Good article about Old English writer (6), g (OE) the ,12
"16 SHOVEL Southern resort, beside Lake, has something to shift sand, perhaps (6)"," S Hove L — OK Hove is a Southern resort, but here it’s just a resort ",70
18 NOONTIDE Sadly not done around one – or an hour earlier (8), (not done)* round 1 ,21
20 ENGLISHMAN Some European he maligns misguidedly? Little new in that (10), n in (he maligns)* — nice to see ‘some’ without it being the hackneyed hidden indicator it so often is ,104
22 DUCT Channel avoided on the radio (4), “ducked” ,10
23 SORROW Regret a lot of vexed argument (6), sor{e} row ,12
24 LEISURED This is certain to be encompassed by interpretation of ‘idle’ (8)," sure in (idle)*, &lit. ",24
25 SKYWARDS Broadcaster with lots of cash keeping source of revenue up (8), Sky wa(r{evenue})ds ,21
26 GREASY Being ingratiating is not difficult with old king (6)," GR easy — I was a little unsure of the equivalence, but one of Collins’s definitions is ‘unctuous or oily in manner’ Down ",123
2 SAVIOUR Relish receiving current bringer of delivery (7), sav(I)our ,11
3 HARRY Badger runs repeatedly into grass (5), ha(r r)y ,10
"4 ABU SIMBEL Blame I dismissed, having taken vehicle in historic African site (3,6)"," bus in (blame I)* 5 TILT AT WINDMILLS Fight pointless battles, having inclination to take on flour suppliers? (4,2,9) tilt at [= on] windmills [= flour suppliers] — but this could be wrong — I’m not at all sure that a flour supplier is a windmill rather than just a mill, and also I’m not comfortable with at = on ",315
6 PARSI Indian believer is turning up in European capital (5)," Paris — the European capital — with its ‘is’ reversed — a bit easy to get this the wrong way round if you don’t take care, as was my initial failing ",150
7 COTANGENT Little thanks received by study on male function (9)," co(ta)n gent — a cotangent is a function, not just the ratio of some sides in a right-angled triangle ",103
8 SCRATCH Get out ofmoney (7), 2 defs ,8
"14 SAVILE ROW Source of habits? Observed adopting nastier ones at first (6,3)", sa(viler o{nes})w — habits in the clothes sense ,49
15 GROUNDING Giving basics to Shakespearean theatregoer missing line (9)," ground{l}ing — I wasn’t sure what a groundling was, knowing only that Tolkien and CS Lewis and others called themselves the Groundlings when they met at a pub in Oxford (rot: it was the Inklings, thanks [emailprotected]), but 2a justifies this ",245
"17 HANCOCK Comedian, one writing dully about sergeant? (7)", ha(NCO)ck ,11
"19 DICKENS Author‘s daughter becomes ill, not son (7)", d {s}ickens ,13
21 SEWER Urban amenity visionary put in place around capital of Wales (5), se(W{ales})er — why urban? Do people who live in the country not have sewers? ,79
1 DUBIOUS Call admissions of debt suspicious (7), DUB (call) containing IOUS (admissions of debt) ,49
5 CAMELOT Old books on desert traveller in ideal location (7), OT (old books) after CAMEL (desert traveller) ,47
9 COMTE Philosopher to arrive on the scene? About time! (5), COME (philosopher) around T (time) ,36
"10 POUND SIGN Spooner’s authentic furniture material that may come with a cost (5,4)"," spoonerism of SOUND (authentic) PINE (furniture material) 11, ",63
"1 EIGHTSOME REEL 3 Mother I see with leg misplaced in dance (9,4)", MOTHER I SEE LEG* ,19
"12 RIGEL Member, Irish, about to become a star (5)"," LEG (member) IR (irish), all reversed ",39
