clue,exp,len
35  Northerner maybe hitched round east? Lots quitting south (12),"  (YANKED [hitched] containing [round] E) + OODLES (lots) excluding (quitting) S (South) YANKE (E) D OODLE YANKEE–DOODLE (in America, a citizen of the New England States, or an inhabitant of the northern United States; northener)  Down ",236
"2  SA truck returns possibly, by the sound of it (6)","   BAKKIE (sounds like (by the sounds of it) BACKY or BACKIE, neither of which seem to be words in Chambers. If they were they would presumably (possibly) mean ‘something that comes back or returns’) Afternote: Thanks to Andrew at comment 3 below for showing that the homophone is  BACCY  (tobacco)  and ‘returns’ can be defined as a light coloured mild tobacco.   BAKKIE (a South African pickup truck)  ",404
3  Family calling around independent SA country (8),   SURNAME (family name; family calling) containing (around) I (independent) SUR (I) NAME SURINAME (a country in northern South America [SA])  ,143
4  Marine worm that is wrapped up in anorak (6),"   IE (id est; that is) reversed (up) contained in (wrapped … in) NERD (a clumsy, foolish, socially inept, feeble, unathletic, irritating or unprepossessing person, although often (eg in computers) knowledgeable Anorak can be defined in a similar way to NERD) NER (EI<) D NEREID (a marine polychaete worm)  ",307
5  Crime zone involved in attack afflicting brain and bones (8),   (RAPE [example of a crime] + Z [zone]) contained in (in) TIA (transient ischaemic attack; temporary disruption of blood supply to the brain) T (RAPE Z) IA TRAPEZIA (bones of the wrist articulating with the thumb metacarpal)  ,228
6  Pilgrimage: if alien — initially it would turn to plane (4),"   I’m a bit baffled by the wordplay here. I am guessing that ‘alien initially’ is probably ET. If you add ET to J you get JET which is a plane. Then I’m still left with the HAD part, but I can’t relate that to ‘it would turn to’. No doubt I am being extremely thick and someone commenting on the blog will come up with a blindingly obvious explanation.  Afternote: sidey at comment 1 below has come up with the much more sensible interpretation that if  ET  HAD J  in front of it, it would be a plane.  HADJ (Muslim pilgrimage to Mecca)  ",539
"7  Like Oenone’s ‘mother’, one Danae ruined? (6)","   Anagram of (ruined) (A [one] and DANAE)  IDAEAN (In Tennyson’s poem OENONE, there is a line ""Dear mother IDA, harken ere I die"". IDAEAN can therefore be inferred as being like OENONE‘s mother)  ",197
8  Body cavities rapacious female freed from MP’s embrace (5),   MANTRAP (a woman who takes a mischevious pleasure in attracting and acquiring men; rapacious female) excluding the first and last letters MP (freed from MP’s embrace)  ANTRA (anatomical cavities; body cavities)  ,215
9  Dry up in Shakespeare being before listener (6),   ENS (being) + EAR (listener)  ENSEAR (Shakesperean word for ‘dry up’)  ,74
10  Old Arden’s transformed with effort — it must make forest visit seem like heaven! (11),   Anagram of (transformed) OLD ARDEN + TRY (effort) DENDROLA* TRY DENDROLATRY (worship of trees; someone who indulges in DENDROLATRY will no doubt think a visit to a forest is like going to heaven)  ,200
"11  Chatter, tense over dissection of my torso in abdominal surgery (11)",   GAS (chatter) + T (tense) + an anagram of (dissection of) MY TORSO GAS T ROSTOMY* GASTROSTOMY (the making of an opening to introduce food into the stomach; abdominal surgery)  ,179
17  Support considered in hearing for South African rustic (8),  BACK (support) + VELD (sounds like [in hearing] FELT [considered])  BACKVELD (South African term for rustic)  ,112
"18  Some wine bottles captivated, being brouight out again (8)",   RED (reference RED wine; some wine) containing (bottles) ÉPRIS (captivated) R (EPRIS) ED REPRISED (brought out again)  ,122
"22  Cos being ploughed, island turned up part of Ionic column (6)",   Anagram of (being ploughed) COS + AIT (island) reversed (turned up; down clue)  SCO* TIA< SCOTIA (a concave moulding especially at the base of an Ionic column)  ,164
"23  Am cut from side — that hurts, penetrating — you got me there! (6)","   OUCH (that hurts!) contained in (penetrating) (TEAM [side] excluding [cut from)] AM ) T (OUCH) E TOUCHÉ (acknowledging a hit in fencing, or a point scored in argument; you got me there!)  ",191
24  Old Hindu babu repeated nothing (6),   GENT (BABU is defined as atitle for Hindus in some parts of India corresponding to Mr; a gentlerman) + (O [nothing] + O [nothing]; repeated nothing)  GENTOO (historically [old] a Hindu)  ,190
26  Yesterday’s condiment I’ll see in a pickle (6),   Anagram of (in a pickle) I’LL SEE  EISELL (an obsolete [yesterday’s] word for vinegar; condiment)  ,102
27  Now his kitchen is stocked with this … it has many uses there (5),"   WHISK (hidden word in [is stocked with] NOW HIS KITCHEN)  WHISK (a small hand-held utensil for beating or whisking eggs, etc, that has many uses in the kitchen)  ",165
"9 Walking type following source of energy emissions (6,9)"," CARBON FOOTPRINT : FOOTPRINT(a type;an image produced by impressing or stamping, made by someone walking) placed after(following) CARBON(a source, or rather a crucial component, of energy fuels). Answer: The amount of carbon compounds emitted into the atmosphere by the activities of an entity. ",296
10 Journals as opposed to Kindle fare (9), NOTEBOOKS : NOT(as opposed to) E-BOOKS(fare from Kindle electronic readers). ,78
11 Swimmer often cheated to some extent (5), TENCH : Hidden in(to some extent) ofTEN CHeated. Answer: A freshwater food fish. ,82
"12 Oops, darling’s on the rocks – that’s why he’s back! (8,3)"," PRODIGAL SON : Anagram of(on the rocks) OOPS, DARLING. A nice WIWD(wordplay intertwined with definition) clue. ",112
14 He is one that could be embarrassing for American (3)," GAS : Double defn: 1st: He is the chemical symbol for Helium, a gas; and 2nd: Flatulence in the American dialect J . ",118
15 Well depth in ground (3)," SOD : SO(well;to a considerable extent, as in “she’s so informed”) + D(abbrev. for “depth”, as in L x W x D measurements of 3-dimensional articles). ",150
17 Old king looking at requiring Just for Men? (7)," GREYING : GR(abbrev. for George Rex, any of a number of old kings of England) + EYING(looking at). Answer: A greying person, including old kings, could be looking at using “Just for Men”, a commercial hair colouring product. A WIWD clue. ",239
19 It‘s time a girl’s leader (3)," TAG : T(abbrev. for “time”) + A + G{initial letter of(…’s leader) “girl”}. Defn: I think, “It” can be used to refer to;label;tag something. ",141
"21 Tackle defender occasionally, boot mark showing miscalculation (3)"," BOX : 1st and 3rd letters of(occasionally) “boot ” + X(a mark showing you have miscalculated and got it wrong). Answer: In a sporting match, to impede the progress of a defender by tackling him/her, though why a defender and not a forward, I don’t know, as usually it’s the defender who does the tackling. Edit.note: Thanks [emailprotected]. The piece of shaped equipment usedin some sports, especially cricket to protect;defend the male genitals;”tackle” in slang. An innovative definition;and we won’t go into whose genitals a box is 🙂 . ",541
22 Measure shot out for teacher with issues (11)," HOUSEMASTER : Anagram of(out) MEASURE SHOT. Answer: A play on “issues” meaning children, rather than points of dispute. ",121
24 Two games of rugby entertaining a country (5)," RURAL : {RU(abbrev. for the game of Rugby Union, often simply called rugby) + RL(abbrev. for Rugby League, an offshoot of rugby)} containing(entertaining) A. Nice misdirecting surface. Defn: As an adjective, eg. “country folk”. 25 50 strip off against something that’s frozen RRP (4,5) LIST PRICE : L(Roman numeral for 50) + anagram of(off) STRIP plus(against) ICE(something that’s frozen). Defn: Abbrev. for “Recommended Retail Price”. ",438
"27 During ceremony, one’s put down several pounds on principle (10,5)"," FOUNDATION STONE : STONE(weight of 14 pounds) placed after(on, in an across clue) FOUNDATION(a principle, the basis for something). Answer: Originally the first stone set in the construction of a building, which formed the reference point for the rest of the building. The term now refers to a ceremonial stone or replica to commemorate the construction. Down ",361
"1 Booze in Sean Connery’s shots, reportedly? (8)"," SCHNAPPS : How Sean Connery might pronounce(reportedly) “snaps”;pictures;shots, with “sh” for “s” – coincidentally just like his first name should be pronounced. Answer: In some European countries any strong dry spirit. ",221
"2 Collecting potholer, finally arrived at cave (6)", GROTTO : R{last letter of(finally) “potholer”} contained in(collecting …) GOT TO(arrived at). ,95
"3 Cramming in flashy, gold teeth? (8)"," GOBBLING : Gold teeth might be described as “bling”(flashy ornaments) in the “gob”(slang for the mouth). Answer: Cramming into your mouth, to put it bluntly. ",159
4 Shock for a criminal (4), AFRO : Anagram of(criminal) FOR A. ,36
5 Crew on ship Donk’s controlling (10)," POSSESSIVE : POSSE(a crew of people;a group of friends or associates) plus(on) SS(abbrev. for steamship) + I’VE(contraction of “I have”, or “Donk (I, the writer) has” contracted to Donk’s). Answer: A possessive partner might very well be controlling. ",252
"6 Cuddle, grabbing sweetheart’s bottom that’s perfect (4-2)"," SPOT ON : SPOON(to cuddle;to nestle in close contact with another, specifically with the two bodies like nestled spoons or shpoons as 007 might say) containing(grabbing) last letter of(bottom, in a down clue) “sweetheart”. A graphic surface. ",243
"7 When date changes mind, stripping new thing off (8)", MIDNIGHT : “mind” minus(stripping) “n”(abbrev. for “new”) + anagram of(off) THING. Nice misdirecting surface. ,111
8 Impresses tech parties in retro London area (6), ETCHES : Anagram of(parties) TECH contained in(in) reversal of(retro) SE(a postcode for a London area; alternatively the part of England where London is). ,156
13 Lack of libido when old flame’s standard dropping quickly at first (10)," ASEXUALITY : AS(when, as in “as and when”) + EX(an old flame) + “quality”(a level or standard of excellence, especially a high one) minus(dropping) “q”{initial letter of(at first) “quality”}. Answer: A lack of libido might cause a lack of sexual activity, though asexuality is more often used to mean the characteristic of having no apparent sex or sex organs. ",362
16 Practised squeezing into spandex trousers (8), DEXTROUS : Hidden in(squeezing into) spanDEX TROUSers. Answer: An alternative spelling of “dexterous”. You might have to be to squeeze into spandex trousers. A WIWD clue. ,172
18 Upright piano in part of India misplaced (8), GOALPOST : P(abbrev. for the musical instruction “piano”) contained in(in) {GOA(a state in western India) + LOST(misplaced)}. Another nice misdirecting surface. ,162
20 Butcher red with anger discovering someone in bed (8), GARDENER : Anagram of(butcher) [RED plus(with) ANGER]. Answer: Someone working among the flower beds. ,103
21 Missing work as whistle-blower has temperature (6)," BEREFT : BE REF(work as a referee, a whistle-blower) plus(has) T(abbrev. for “temperature”). Answer: Usually followed by “of”, as in “they were bereft of hope”. 22 Almost 50% unfortunately die in compound (6) HALIDE : “half”(50%) minusits last letter(almost)+ anagram of(unfortunately) DIE. Answer: A chemical compound that includes a halogen (chlorine, fluorine, et al), eg. sodium chloride. ",394
1 COCKLE Charlie King tucked into greens and shellfish (6),   {C (Charlie) + K (King)} inside COLE (greens)    ,52
4 STRAINER Son’s shoe found in the kitchen (8),   S (son) + TRAINER (shoe)    ,31
10 LATECOMER  Meet Carol unexpectedly – she doesn’t appear on time (9),   (MEET CAROL)*    ,20
11 CADDY Box for hoarding old copper in Cyprus (5),"   {AD (hoarding, as a noun, meaning ‘billboard’) + D (old copper, short for ‘denarius, a penny (before 1971))} inside CY (Cyprus)   To be honest, it took me a while to get the AD bit. Coincidentally, last Monday ……    ",219
12 METZ Came across Zionist leader in France (4),   MET (came across) + Z[ionist]    ,36
13 CONSIDERED Thought to be against partiality of the left (10),   CON (against) + SIDE (partiality) + RED (of the left)    ,60
15 TRIBUTE Commendation for US state beset by ethnic group (7),"   UT (US state, Utah) inside TRIBE (ethnic group)    ",54
16 SENECA Dramatist rewrites a scene (6),   (A SCENE)*    ,17
"19 TEA SET Ridicule tons of tableware (3,3)",   TEASE (ridicule) + T (tons)    ,34
21 TRAPEZE Capture Zulu in east European bar (7),   TRAP (capture) + {Z (Zulu) inside E (east) E (European)}    ,63
23 CROSSHATCH  Ford’s access door provides shade (10),   CROSS (ford) + HATCH (access door)    ,41
25 EMMA Girl takes part in requiem mass (4),   Hidden solution: [requi]EM MA[ss]    ,40
27 MELEE First person to find fish’s turned creates rumpus (5),   ME (first person) + LEE (reversal of EEL (fish))    ,55
28 FELONIOUS Foul noise disturbed criminal (9),"   (FOUL NOISE)*    29 NOT AT ALL A heavyweight, taken aback, gets high? Don’t mention it! (3,2,3)   NOT A (reversal of A TON (a heavyweight)) + TALL (high)    ",160
