clue,exp,len
21 Concerned with black French painter (6)," RE (concerned with) + NOIR (French for ‘black’) RENOIR (artist; he was French, but the definition is ‘artist’ rather than ‘French artist’) ",140
23 This racing driver should make you want to go quickly (5)," SENNA (if you want a current racing driver, the reference is Bruno SENNA; if you prefer a driver sadly no longer with us, the reference is Ayrton SENNA. Bruno is the nephew of the late Ayrton) SENNA (a laxative drug obtained from the dried leaves and fruits of any tropical shrub of the genus Cassia; a laxative will make you ‘want to go quickly’) – double definition ",369
24 Dad’s first pair of teeth finding gum (5)," PA’S (dad’s) + first two letters, TE, of (first pair of) TEETH PASTE (gum) ",76
1 TH STYLISE  Conventionalise that hit list? Yes (7), conventionalise: LISTYES* [hit] ,33
6 M DUCKS  Moves head lower for mandarins perhaps (5), double definition: moves head lower/mandarins perhaps ,55
"10 TREASON  Unclued 12 EB TART  Troy’s drawing, bedbugs biting (4)", biting: T (troy) + ART (drawing) ,34
13 RO TROUNCERS These four harassed once jumping counter by customer services’ centre (9), these harassed once: COUNTER* [jumping] + customeRServices [centre] ,69
14 TH LONG Itching down to the ankles see – no good (4), down to the ankles: LO (see) + NG (no good) ,45
15 ER ASPIC  Game might be covered by this archaic snake creed (5), double definition: game might be covered by this/archaic snake ,64
"16 SK ROED  Skiscourse, reportedly carrying eggs(4)", carrying eggs: homophone [reportedly] of RODE (course) ,56
"17 Y FINI  Yankee bill’s overinked, essentially ruined (4)", ruined: FIN (Yankee bill – specifically a $5-bill) + overInked [essentially] ,78
"19 AR RATHE Married early, verteran is heart broken (5)", early veteran: HEART* (broken) ,32
21 AM DIOTAS  Two-handled vases said to warm liquid (6), two-handled vases: SAIDTO* [liquid] ,37
22 AZ SPRINT  Dazzlingdash to make an impression on judges finally(6), dash: judgeS [finally] + PRINT (to make an impression) ,56
24 ARSON  Unclued 26 S BABE  Stunner’s incomplete folly (4), stunner: BABEl (folly) [incomplete] ,37
28 OV SOUL  A tiny amount of money’s left for convectorelement(4), element: SOU (a tiny amount of money) + L (left) ,50
30 TH GRIST  Ground corn’s a saviour – church departs for first of Gabonese ghettos (5)," ground corn: CHRIST (a saviour), replacing CH (church) with G [first of Gabonese] ",83
32 ED FUST  Ian abandons headyegg-based wine drink – taste of wine cask(4), taste of wine cask: FUSTian(egg-based wine drink) [ian abandons] ,66
"34 EV CLEARCOLE  Distinct cabbage leaves, whitish primary covering(9)", whitish primary covering: CLEAR (distinct) + COLE (cabbage) ,61
35 IL SILL  Plainbottom of plough is switched by lines (4)," bottom of plough: IS* [switched] + LL (lines) 36 SF CHOANAE  Nostrils ache, somehow blocked by offsetentry to olfactory organ (60% unused) (7) nostrils: ins. [blocked by] O [entry to Olfactory] + orgAN [60% unused] in ACHE* [somehow] ",235
"37 THEFT  Unclued 38 HANGING  Unclued Down 1 H STALER  Handle in parts’ beginning to rust, more tainted (6)"," more tainted: STALE (handle in parts, i.e. dialect) + R [beginning to Rust] ",77
2 YO TRIO  Copygroup and oddly turn it on (4), group: TuRnItOn [oddly] 3 DO* LARGE  Elgar when excited composed* [see comment above]ostentatiously(5) ostentatiously: ELGAR* [excited] ,137
"4 RM ISOLDE  Fair girl?! One tramptricked me, pinching money (6)", fair girl: I (one) + SOLD (tricked) + mE [pinching Money] ,59
"5 IK ENNUI  Boredom’s set into teen, bickeringnuisance (5)", boredom: teENNUIsance [set into] 6 HA DECANI  Wash caned ironwork (originally caned) denoting dean’s place in church(6) dean’s place in church: [CANED + I (Ironwork originally)]*[caned] ,187
7 K UTES  Knocking off British spotlights for Native Americans (4)," Native Americans: brUTES (spotlights)[knocking off British] 8 IL CARPETS Will reprimands one indulged, transported by taxis e.g. (7) reprimands: ins. [transported by] of PET (one indulged) in CARS (taxis e.g.) ",211
9 STOCKS Unclued 11 OV OUTFIT Not in appropriate conventclothes(6), clothes: OUT (not in) + FIT (appropriate) ,43
16 RAPE Unclued 18 GAOL Unclued 20 I TREILLE  I relet L shaped latticed structure (7), latticed structure: IRELETL* [shaped] ,39
21 IC DRENCH  Actress Judy’s actingholding piece of raku to fill with drink(6), to fill with drink: ins. [holding] of R [piece of Raku] in DENCH (actress Judy) ,81
22 HD SAGEST  Most wise gents as fancy without new shades? (6), most wise: GEnTSAS* [fancy; without New] ,42
23 OS NATANT  Ant struggles with twin swimming ashore (6), swimming: ANT* [struggles] + ANT (twin) ,41
"24 TO ASWOON  Fainting once like wife of potter, forward (6)", fainting once: AS (like) + W (wife) + O (of) + ON (forward) ,61
25 YE NUTMEG  Veryeccentric girl’s seasoning(6), seasoning: NUT (eccentric) + MEG (girl) ,41
27 BIRCH  Unclued 29 VS OFLAG  Prison camp belonging to evasiveformer convict (5), prison camp: OF (belonging to) + LAG (former convict) ,55
31 N SELF  No hard part to sandbank uniform in colour (4), uniform in colour: ShELF (sandbank)[no hard part] ,51
8 A compound to the east of British hall (8), BASILICA A SILICA [a compound] to the east [right] of B[ritish] ,65
"9 Food for 13, 3, 25 and 2 etc, cryptically? (5)"," PASTA PA’S TA: another way of saying ‘Dad’s Army’: we’re used to seeing TA [Territorial Army] clued as ‘volunteers’: the Home Guard , nicknamed ‘Dad’s Army’, was also a volunteer force: this clue raised a chuckle, when I got it. ",230
11 Picture battleaxe as flower (10), SNAPDRAGON simple charade of SNAP [picture] and DRAGON [battleaxe – both used figuratively to denote a domineering woman] ,123
12 Brown clothes unusual for US president (6), TRUMAN TAN [brown] round [clothes] RUM [unusual] ,50
14 First William’s home and not the Prince of Darkness (8)," NORMANDY NOR [and not] MANDY [one nickname of Peter Mandelson, another being the Prince of Darkness]; Normandy was the home of William I [the Conqueror]: perhaps a little hard on both counts for non-UK residents – but I liked it a lot ",236
15 Pity hopeless state is standard (7), TYPICAL Anagram [hopeless] of PITY + CAL[ifornia] [state] ,59
17 Void serial number with dexterity (7), SLEIGHT SL [void {empty} serial] + EIGHT [number] ,51
"20 Contrary part of the brain welcoming naughty word, the blooming thing (8)"," SNOWDROP Reversal [contrary] of PONS [part of the brain] round [welcoming] anagram [naughty] of WORD: I had to laugh at ‘naughty word’, from Paul, being simply an anagram! – the second flower ",193
22 Amusing chap’s decay (6), FUNGUS FUN GUS – amusing chap ,31
23 Dear divorcee upset about publicity (10), OVERPRICED Anagram [upset] of DIVORCEE round [about] PR [publicity] ,69
24 Sharpen weak sounds (4), WHET Sounds like [no comment!] WET [weak] – I wondered why not ‘sound’? ,73
25 Welshman with the balls to leave company (5)," JONES [co]JONES: no further comment, except to say that at first I thought the clue was the wrong way round but I think we need to take ‘leave’ to mean ‘leave out’ ",165
26 Drop in price for 9 (8), FARFALLE FALL [drop] in FARE [price] for a type of pasta Down ,63
"1 PMT, did you say? (4,4)"," EARL GREY PM [Prime Minister] + T [sounds like {did you say?} ‘tea’]: knowing several PMT jokes, I really liked this ‘lift and separate’ clue. Earl Grey was a British Prime Minister who gave his name to a blend of tea  ",220
2 Fish dish with grand filling (4), PIKE K [grand] in [filling] PIE [dish] ,40
4 Drop in route for 9 (7), LASAGNE SAG [drop] in LANE [route] for the second type of pasta ,65
"5 Drag artist about to fade, turning up for number (8)"," EPIDURAL Reversal [‘turning up’] of LA RUE [drag artist] around DIP [to fade]: a couple of potential traps here: I was wise to the ‘number’ one – we’ve had it several times lately – but I’ve got so used to ‘lift and separate’ clues [eg, in this puzzle, 1 and 7,3dn] that I was not going to be beguiled by ‘drag artist’, especially with RA lurking in there, so it took me a minute or two to recognise the double bluff, referring to drag artist Danny La Rue ",457
6 Increase a lot in case requiring negotiation (10)," ESCALATION Anagram [negotiation] of A LOT IN CASE 7,",53
"3 PMS in doll, now hair ruffled (6,6)"," HAROLD WILSON S in anagram [ruffled] of DOLL NOW HAIR: again, nothing to do with pre-menstrual syndrome or tension but, for the second time, PM as Prime Minister – Harold Wilson whose hair was, here at least, anything but ruffled. 13 3’s leader’s publication to protect in struggle at home (10) MAINWARING MAG [publication] round [‘to protect’] IN + WAR [struggle] + IN [at home]: reference to Captain Mainwaring in ‘Dad’s Army’: this is the only one of the theme clues that isn’t free-standing, so more difficult for those not familiar with the programme, but the wordplay is very straightforward ",599
"16 Perfect game concealed by bank, hard to improve image (8)", AIRBRUSH AI [perfect] + RU [Rugby Union – game] in [concealed by] RBS [Royal Bank of Scotland] + H[ard] ,105
18 Employ female to feed the blessed insect (8), HOUSEFLY USE F [employ female] in [to feed] HOLY [the blessed] ,64
19 State’s agent holding up fine diamonds (7), SPECIFY SPY [agent] round reversal of [holding up] F[ine] ICE [diamonds] ,74
21 Brave old islander surfacing (6), NAVAJO Reversal [surfacing – coming up] of O[ld] + JAVAN [islander] ,69
22 One’s felt the Iron Lady (6)," FEDORA FE [iron] + DORA [lady] for the felt hat: [I thought the surface of this was quite creepy!] 24,",103
"6 A team order, self evident truth (5)", A + XI (eleven; the number of paleyers in a team in many sports) + OM (Order [of Merit]) A XI OM AXIOM (self evident truth) ,125
9 Damn rosy (5), RUDDY (euphemism for bloody; damn!) RUDDY (rosy) ,50
"10 Problem with hair nurses found behind quivering lips (5,4)", Anagram of (quivering) LIPS + TENDS (nurses) (SPLI)* TENDS SPLIT ENDS (ends of hairs that have split; problem with hair) ,122
11 French region once happy to eat shortcake (7)," GAY (‘gay’ once meant happy, and still does in many peoples eyes, before its modern meaning was hijacked by the more common association with ‘homosexual’) containing (to eat) (SCONE [cake] excluding the last letter [short {cake}]) E GA (SCON) Y GASCONY (region of France) ",273
12 Flier going through to Russian capital after Armenian capital (7)," A (first letter of [capital of] ARMENIA) + VIA (through) + TO + R (first letter of [capital of RUSSIA]) A VIA TO R AVIATOR (flier) 13 / 19a Spooner’s friend greeting communication with animosity (4,4) MATE, HAIL! (Doctor Spooner’s intended greeting to a friend) As a Spoonerism exchanging the leading characters of the two words, it comes out as HATE MAIL HATE [MAIL] (communication with animosity) ",400
"14 Source of documents I like was wrong, king claimed (9)"," Anagram of (was wrong) I LIKE WAS containing (claimed) K (king) WIKILEA (K) S* WIKILEAKS (In the words of Wikipedia, with which it has no connections, WIKILEAKS is an international self-described not-for-profit organisation that publishes submissions of private, secret, and classified media from anonymous news; source of documents) ",335
"17 A corset is tight, so cut off (9)", Anagram of (tight [drunk]) A CORSET IS OSTRACISE* OSTRACISE (cut off) ,71
19 See 13 above See 13 above [HATE] MAIL 21 Boisterous tot is tucking into lunch when empty (7), (ADD [tot] + IS) contained in (tucking into) the first and last letters of [(when empty) LUNCH L (ADD IS) H LADDISH (boisterous) ,130
23 Shackle bloke with knotted lace (7), MAN (bloke) + anagram of (knotted) LACE MAN ACLE MANACLE (shackle) ,68
"24 A male sleazeball in prison vehicle (6,3)", (A + M [male] + PERV [pervert; sleazeball]) contained in CAN (prison) C (A M PERV) AN CAMPER VAN (vehicle) ,108
25 Discourteous general (5), ROUGH (rude; discourteous) ROUGH (general; as in ‘rough idea’) ,64
26 Fat pint (5), STOUT (fat) STOUT (you can order a pint of STOUT in a pub) ,60
"27 Doctor operates on back of heel, one’s scented (4,5)"," Anagram of (doctor) OPERATES + last letter, L,of (back of) HEEL (ROSE PETA)* + L ROSE PETAL (a ROSE PETAL has a scent) Down No. Clue Wordplay Entry ",149
1 Search to find time? (6), FOR AGE (time) Have I missed something here? I cant associate‘for’ with‘to find’ so I think ‘to find’ is just a link. FORAGE (rummage; search for) ,148
2 Stripper edict says to be whipped (9), Anagram of (to be whipped) EDICT SAYS ECDYSIAST* ECDYSIAST (a striptease performer; stripper) ,95
"3 Many upset with the aggregate from now on (3,4)"," Anagram of (upset) MANY + ORE (a solid, naturally-occurring [mineral] aggregate) (ANY M)* ORE ANY MORE (any longer; from now on) ",130
"4 As smelt, perhaps suspicious? (5)", FISHY (smelling of fish; reference ‘this story smells fishy’; as smelt) FISHY (suspicious) ,92
