clue,exp,len
11 GULLIVER Swift man’s ear repelled by organ (8)," GUL (rev of LUG, slang for ear) LIVER (organ) for the eponymous travelling hero of Jonathan Swift’s (see 8) greatest work ",123
"12 HORSES Such are the Houyhnhnms, in the author’s estimation (6)", ha for one of the noble and rational race of horses in Swift’s Gulliver’s Travels ,83
"15 THE BENCH Judges new church not square in old city (3,5)", THEBES (old city) with N CH (new church) substituted for S (square) ,69
"16 SIEGE GUN Martial piece, say, tackled by wayward genius (5,3)"," Ins of EG (exempli gratia,say) in *(GENIUS) ",45
19 SATIRE Swift work met with fury (6)," Cha of SAT (met as in Parliament sat/met to resolve the crisis) IRE (anger, fury). Swift’s Gulliver’s Travels is often acknowledged as one of the greatest satires. ",165
"21 LILLIPUT Swift place laid behind plant, say (8)"," LILLI (sounds like lily, plant) PUT (place) for animaginary diminutive country described by Swift in Gulliver’s Travels, inhabited by tiny people ",147
22 GRAHAM Swift German sheep jumps ditch? Not half (6)," G (German) + ins of HA-HA (ditch, not half) in RAM (sheep) for Graham Swift, author ",85
24 YAHOOS Swift beasts’ house in backward Scottish isle (6)," Ins of HO (house) in YAOS (rev of SOAY,an island just off the coast of Skye, in the Inner Hebrides of Scotland). Yahoo is thename given by Swift in Gulliver’s Travels to a class of animals which are human in form but which have the understanding and passions of brutes ",270
"25 IN-FLIGHT Swift sleeps and eats thus, served from trolley? (2-6)"," cd When you’re IN-FLIGHT, you are moving swiftly, often either sleeping or being served meals from a trolley. Thanks NeilW for the nudge ",138
26 FENS Where 1’s set iron poles (4)," FE (iron from Latin, ferrum) N & S (north and south poles) for marsh or waterland (answer to 1 across) ",104
"27 SORCERERS Magicians in Glubbdubdrib, terribly cross about rulers (9)"," Ins of ER + ER (Elizabeth Regina, ruler) in *(CROSS)Glubbdubdrib(also spelled Glubdubdrib or Glubbdubdribb in some editions) was an island of sorcerers and magicians, one of the imaginary countries visited by Gulliver Down ",224
1 WOOED Pressed suit with old dictionary (5), Cha of W (with) O (old) OED (Oxford English Dictionary) … to press suit is to court or woo ,92
2 TRAVELS Composer in back street makes journey (7)," Ins ofRAVEL(Joseph-Maurice1875–1937) a Frenchcomposer) in TS (rev of ST, street) ",82
"3 REHAB He’s in pub, backsliding after this, clearly (5)", Rev of ins of HE in BAR (pub) ,31
"4 AT NIGHT Upset spirit that shuffled about in the dark (2,5)"," Ins of NIG (rev of GIN, spirit) in *(THAT) ",44
5 DROLLNESS Peer over large cape for comic effect (9)," DROL (rev of LORD, peer) L (large) NESS (headland, cape) ",58
6 LUDDITE Opponent of progress diluted fluid (7)," *(DILUTED)one of a band of protesters against unemployment who destroyed machinery in English factories about 1812; hence, any opponent of technological innovation, etc. ",171
7 STREETCAR Pantograph user creates squiggles round itself? Not in the morning (9)," Ins of TRAM (streetcar minus AM, morning) in *(CREATES) A PANTOGRAPH isa framework such as for collecting a current from an overhead wire on electric locomotives, trams, etc. New to me ",186
13 ORIGINATE Found emigration tricky after money ran out (9)," *(EMIGRATION minus M, money) ",30
14 SIGNPOSTS Aids during 2 initial jobs (9), SIGN (initial the authorisation form) POST (jobs) for aids during travels (answer to 2) ,89
17 GALLOPS Cut misses out 2 swiftly (7)," Ins of LOP (cut) in GALS (girls, misses) for def travels swiftly ",66
18 NATTIER How one looks in new change of attire? (7), N (new) + *(ATTIRE) for a neat &lit ,37
"20 TEATIME Milk supplier that is earning millions, when China’s brought in (7)"," TEAT (milk supplier) + ins of M (millions) in IE (id est, that is, that is to say) for the time of the day when tea is served and the tea set (China porcelain) is brought in ",175
22 GAFFE Old man clipped bloomer (5), GAFFER (old man) minus R for a mistake or bloomer ,51
1  Woman who’s right at all times (4),   EVE (woman’s name) + R (right)  EVER (at all times)  ,56
3  Ironing is on the decline (10),  ‘Ironing’ could just as well be the definition underlined DE-CREASING (smoothing; ironing)  DECREASING (on the decline) double definition  ,141
10  Figures the French might be in reduced circumstances (7),   LE (one of the forms of ‘the’ in French) contained in (in) CIRCS (abbreviation for [reduced] CIRCUMSTANCES) CIRC (LE) S CIRCLES ([plane] figures)  ,150
11  Satirise a politician in Noddy (7),   (A + MP [Member of Parliament; politician]) contained in (in) LOON (simpleton; ‘noddy’ is defined similarly) L (A MP) OON LAMPOON (satirise)  ,145
"12  Yelena appears heartless after Astrov eventually gets embraced in sordid play (5,5)",  (V [final letter of {eventually} ASTROV] contained in [gets embraced in] UNCLEAN [sordid]) + YA (first and last letters remaining after the central letter are removed from[heartless] YELENA) Both Yelena and Astrov are characters in Uncle Vanya UNCLE (V) AN YA UNCLE VANYA (play by Anton Chekhov)  ,299
14  Fine entertainment (4),"  ‘Fine’ could also be the definition FAIR (bright; clear; fine)  FAIR (collection of sideshows or other entertainment) double definition  16  Got hoe out and cultivated field in this? (3,4,4)  Anagram of (out) GOT HOE + anagram of [cultivated] FIELD THE GOO* D LIFE* THE GOOD LIFE (British situation comedy based on the life of an ex-draughtsman and his wife who shunned the material life in favour of self subsistence, including growing their own vegetables in their garden)  ",478
18  Extension that’s approximately 45 inches (3)," The definition could equally well be ‘Extension’ ELL (an extension to a building, usually at the end and at right angles)  ELL (cloth measure of approximately 45 inches) Collins uses‘approximately’ but Chambers is more precise at exactly 1.25 yards [=45 inches]) double definiton  ",282
19  Severely criticise a dissolute character (3),  The definition could equally well be ‘Severely criticise’ RIP (make a verbal attack on; severely criticise [usually expressed as RIP into])  RIP (dissolute character) double definition  ,188
21  Feels master’s almost finished rewriting Scene 1 (11),   EXPERT (master) excluding the final letter [almost finished] T + an anagram of (rewriting) SCENE I EXPER IENCES* EXPERIENCES (feels)  ,137
"23  Tear from Hector Macdonald, taking in the Glen last of all (4)",   RED (not sure why this is related to Hector Macdonald. Wikipedia tells me that Hector Macdonald in Monarch of the Glen was in financial difficulties – in the RED? There was a RED Hector in the history of the Macleans but not the Macdonalds) containing (taking in) N (final letter of [last of all] GLEN) RE (N) D REND (tear apart)  ,334
"24  What might help a photographer get clearer pictures is sun mixed with sleet (4,6)",   Anagram of [mixed] IS SUN and SLEET   LENS TISSUE (material for clearing the LENS of a camera to remove dirt and get a clearer picture)  ,140
27  Treatment of an ulcer that’s hard to understand (7),   Anagram of (treatment of) AN ULCER  UNCLEAR (hard to understand)  ,69
28  Cartoon character that’s part marsupial and part horse (7),"   ROO (kangaroo, an example of a marsupial) + BARB (a horse of a racing breed related to the Arab)  ROOBARB (cartoon character from an animated BBC television programme. The first episode was screened in 1974)  ",212
29  Innocently idealistic to stay with brood in the outskirts of Sheffield (6-4),   (TARRY [stay behind] + EYE[brood of pheasants]) contained in (in) SD (first and last letters of [outskirts of] SHEFFIELD) S (TARRY EYE) D STARRY-EYED (innocently idealistic)  ,178
30  Papers outside of lavatory in a lazy manner (4),   ID (identity papers) + LY (first and last letters of [outside of] LAVATORY)  IDLY (in a lazy manner)  Down ,110
4  A letter from Georges Simenon (3),   ESS (hidden letter in [from] GEORGES SIMENON)  ESS (nineteenth letter of the alphabet)  ,91
5  Op art painter figuratively associated with 16? (5),"   RILEY (reference the phrase LIVE THE LIFE OF RILEY [to live luxuriously])  RILEY (reference Bridget RILEY [1931 – ], British artist renowned for her op-art style)  ",167
6  British-born first lady involved in Syria’s madness (4),"   ASMA (hidden word in SYRIA’S MADNESS)  ASMA (reference ASMA Al-Assad, British born [Syrian parents]wife of current Syrian President Bashar Al-Assad)  ",153
"7  Anger about old horse some time in the past (4,3)",   IRE (anger) containing (about) (O [old] + NAG [horse]) IR (O NAG) E IRON AGE (archaeological age referrring to the time in the past when people used iron as the material for their tools and weapons)  ,203
"8  Manageress belly dancing for governing body (7,8)",   Anagram of (dancing) MANAGERESS BELLY  GENERAL ASSEMBLY (governing body – for example the highest court of the Presbyterian Church or the United Reformed Church)  ,166
9  Modern party‘s general point of view delivered in short sermon (9),"   (LEE [reference General Robert E LEE, general in the Confederate Armies during the American Civil War] + POV [point-of-view]) contained in (in) SER (abbreviation for [short] SERMON) S (LEE POV) ER SLEEPOVER (to sleep at another person’s house overnight, especially after a party)  ",284
"13  Make sense of a theologian at university (3,2)",   A + DD (Doctor of Divinity; theologian) + UP (at university)  ADD UP (make sense)  ,86
"15  Electronic number in version remixed for club (5,4)","   (E [electronic, as in E-mail] + N [number]) contained in (in) an anagram of (remixed) VERSION SEV (E N) IRON SEVEN IRON (golf club)  ",136
17  Welshman taking some stupid risks (5),   IDRIS (hidden word in [taking some] STUPID RISKS)  IDRIS (Welsh christian name)  ,84
20  Father concealing a good card that’s going to help a lot (7),   PA (father) containing (concealing) (AN [a] + ACE [good card in most card games]) P (AN ACE) A PANACEA (cure for all things; that’s going to help a lot)  ,157
22  Universal celebrity involved in recording something from Sweet? (7),   (U [universal] + STAR [celebrity]) contained in (involved in) CD (compact disc; recording) C (U STAR) D CUSTARD (dessert; sweet)  ,133
25  Strange oriental lake (5),"  E (eastern; oriental) + ERIE (reference Lake ERIE, one of the Great Lakes)  EERIE (strange)  ",95
26  Play set in Marble Arch (4),"  LEAR (hidden word in [set in] MARBLE ARCH)  LEAR (reference King LEAR, play by Shakespeare)  ",95
"1A SCHINDLER’S LIST Hours into shifting stills, discern picture (10,4)", Picture (Steven Spielberg film) / anag (i.e. shifting) of STILLS DISCERN plus H (hours) ,89
9A AFFIX Glue maybe sounds like something addict must have (5)," Glue / sounds like ‘a fix’, which is something an addict (drugs, coffee, crosswords?!) may need ",97
"10A NEWSSTAND Sun-seekers’ objective perhaps is fresh place to bask, without stone (9)"," Sun-seeker’s objective, perhaps (where one might buy the Sun newspaper/comic) / NEW (fresh) + SAND (place to bask, ‘in the sun’), around (without) ST (stone) ",159
"11A PEAR DROP Listened to Cockney Rebel’s number one, chart music covers and The Sweet (4,4)"," (the) sweet / POP (chart music) around (covering) EARD (heard, dropping the ‘h’, as a Cockney might do) plus R (first letter of Rebel) ",136
"12A AMALFI Earlier Hitchcock, familiarly one showing Italian location (6)"," Italian location / AM (morning, earlier) + ALF (familiar form of Alfred – Hitchcock) + I (one) ",96
"15A OLD BELIEVER Dissenting Russian using daggers to keep lord still (3,8)"," Dissenting Russian (vs. the Orthodox church) / OBELI (daggers – symbol used in printing, to indicate a footnote) around (keeping) LD (lord), plus EVER (still) ",160
17A LEV Priest almost ready for trip to Sofia? (3)," Ready (money, cash) for trip to Sofia (Bulgaria) / LEV (Bulgarian currency) = LEV(I) (priest, almost) ",103
18A LOU Male or female watch that comes with centrepiece for hours or minutes (3)," Male or female (name) / LO (interjection – ‘behold!’ or ‘watch!’) + U (middle letter of either hoUrs or minUtes) 19A COEUR DE LION For Richard I talked of separate energy supplier (5,2,4) (Nickname) for Richard I / French (talked of, in another language) for Lionheart – Richard I’s nickname, and a lion’s heart could be a separate ‘energy supplier’ (?) ",355
20A CAFTAN Shirt worn at FA Cup needs returning (6), Shirt / reversed and hidden word in ‘worN AT FA Cup” ,54
"21A ART HOUSE Type of cinema seat that engulfs you (3,5)"," Type of cinema / ARSE (seat, behind) around (engulfing) THOU (you) 24A OUT WITH IT Demand for comment from fool meeting success (3,4,2) Demand for comment / OUTWIT (fool someone) + HIT (success) ",196
