clue,exp,len
6 CARPET Lecture swimmer and French runner (6), CARP (swimmer) + ET (and French) with two definitions ,55
7 MISSOURI One East German in weird elevated state (8), I (one) + OSSI (East [in] German) in RUM (weird) all backwards (elevated) ,75
8 OSLO Capital’s no-frills labour protest (4), GO-SLOW (labour protest) with first and last letters removed (no-frills) ,74
13 TECHNOCRAT Whitehall scientist makes contact with her (10), Anagram (makes) of CONTACT HER ,32
"15 BETELGEUSE Star’s articulated vehicle, say, pulled up on purpose (10)", BETEL (homophone of BEETLE) + EG (say) backwards (pulled up) + USE (purpose). Does it matter that there is no ‘nut’ in this clue? I can’t decide. ,147
17 BLUEBELL Obscene call for dancer in Paris Lido (8)," BLUE (obscene) + BELL (call). The dancers at Le Lido, a famous cabaret in Paris, are called The Bluebell Girls. I actually knew this although I am not sure how. ",162
18 UNENDING Constant hardline bishop leaves (8), UN[b]ENDING (hardline bishop leaves) ,38
20 POLICE Protect river parasites (6), PO (river) + LICE (parasites) ,31
22 ELAPSE Go by the Spanish part of church (6), EL (the Spanish) + APSE (part of church) ,42
23 BUMP Second-rate piano hit (4), BUM (second-rate) + P (piano) ,31
"9 Communist officer seen on a merchant ship (3,6)", RED ENSIGN RED [Communist] ENSIGN [officer] – the flag flown by ships of the Merchant Navy ,92
10 Scene of combat in an era that was backward (5), ARENA A reversal [backward] of AN ERA ,39
11Warn one that’s amusing (7), CAUTION Double definition ,27
12 Not even graduate students can be so bizarre (7), ODDBALL ODD [not even] + BA [graduate] + LL [students] ,56
"13 Bad sailor losing his head, gets angry (5)", IRATE [p]IRATE [bad sailor] ,29
14 Arrested resolute pressman (9), STAUNCHED STAUNCH [resolute] + ED [pressman] ,46
16 Antonio’s Italian variety of public ownership (15), NATIONALISATION Anagram [variety] of ANTONIO’S ITALIAN ,56
"19 One fond of the girls puts damsel in a turmoil (6,3)", LADIES’ MAN Anagram [in a turmoil] of DAMSEL IN A ,51
21 Fight to protect one’s property (5), FENCE Double definition ,25
22 You’d be well advised to accept his spot judgment (7), DIVINER Cryptic definition – a diviner searches for wells ,59
23 A sweet shade of brown (7), CARAMEL Double definition ,27
24 It was used to make links at Gretna Green (5), FORGE Cryptic / double definition referring to runaway marriages held there ,77
25 Changed positions on parade again? (9), REALIGNED Double definition Down ,34
1 Not the whole of trial can collapse (10), FRACTIONAL Anagram [collapse] of OF TRIAL CAN ,47
2 Notice worker accepting project for military assistant (8), ADJUTANT AD [notice] + ANT [worker] round JUT [project] ,57
3 Oddly veined salad plant (6), ENDIVE Anagram [oddly] of VEINED ,34
"4 You may meet one, if coming up north more than once (4)", FINN A reversal [coming up] of IF + NN [north more than once] – with an allusive definition ,93
5 Pub needs approval for modernisation (10), INNOVATION INN [pub] + OVATION [approval] ,43
6 Plant in Grade A condition (8), GARDENIA Anagram [condition] of IN GRADE A ,44
7 The cad is out to break the engagement (6), DETACH Anagram [out] of THE CAD ,33
8 Autumn trip over (4), FALL Double definition ,24
14 Their speech is never straightforward (10), STAMMERERS Cryptic [?] definition ,35
"15 Female serving the school (6,4)", DINNER LADY [Cryptic?] definition ,35
17 Shrub no dealer can provide (8), OLEANDER Anagram [can provide] of NO DEALER ,45
18 Head off from Wyoming in terrible disgrace (8), IGNOMINY Anagram [terrible] of [w]YOMING [head off] IN ,56
20 How to amuse people other than motorists? (6), DIVERT Cryptic / double definition – motorists would not be amused to find a road diversion ,93
"21 Though in favour of an offer, say no (6)", FOR BID FOR [in favour of] + BID [offer] ,42
22 Fed up youth’s first to resist (4), DEFY A reversal [up] of FED + Y[outh] ,39
1 If rust is treated edible produce results (6), FRUITS A treated [IF RUST]* ,29
"4 In a month, returning from in Germany with companion of an old flame? (8)", NOVEMBER VON – from German reversed & EMBER – after the flame’s gone ,70
10 On land youngster’s avoiding the peaks? (3-6), OFF-SEASON If you’re OFF SEA you might be “on land” & SON ,59
11 Tipple spiked with ecstasy – it’s extremely pleasant (5), DREAM E(cstacy) in DRAM. I know Hoskins normally does the Monday alcohol and drugs clues but Crosophile is certainly trying too. ,130
12 How to escape if caught in aeroplane after tail on fire? (5), EJECT Extended def into clue. C(aught) in JET after thetail of (fir)E ,71
13 Trees popular in a military town (9), ALDERSHOT ALDERS & HOT ,24
"14 Nick 20 – it helps with the payments (5,4)"," SWIPE CARD SWIPE – to nick, steal & 20 = Eccentric = CARD ",59
17 Say hello to Lofty (4), HIGH Sounds like HI ,21
19 A monster – it follows on the way back (4), OGRE ERGO – therefore reversed 20 At first clipped way of speaking in e.g. Morecambe is a bit odd (9) ECCENTRIC (a)CCENT inside ERIC (morecambe) ,146
22 It has wings spread stiffly beyond halfway (9), BUTTERFLY BUTTER – a spread & last bit of (stif)FLY ,53
25 Finally the underworld’s up-front – it’s in a dark place (5), SHADE The final letter of HADES moved to the start ,52
26 Bachelor tucked into grub – it’s probably automatic (5), ROBOT B(achelor) inside ROOT ,30
27 Decorates good coats with trimming at the top (9), GARNISHES G(ood) andtrimmed (v)ARNISHES – coats ,49
28 Maybe a roast ought to if set before the queen (8)," SHOULDER SHOULD & her maj E.R. 29 4’s fallen ones in deserts? (6) LEAVES Well leaves do tend to fall in November – see 4a, so DD Down ",135
1 Fellow brings down a bouquet (7), FLOWERS F(ellow) & LOWERS ,27
2 Nearly full engine working cold (9), UNFEELING Most of [FUL(l) ENGINE]*working ,43
3 Pinching an article on paper (5), THEFT THE & the F.T. Bit of a chestnut perhaps but it’s the easy start to the week ,84
5 Heading off in a robe that’s in one’s possession (5), OWNED Nohead to (g)OWNED – in a robe ,38
"6 Heroin in Pernod, when mixed, makes a natural painkiller (9)"," ENDORPHIN Amixed [H(eroin) IN PERNOD]*, an intersting concept if I had any Pernod. Or heroin for that matter. ",111
7 Tree in coastal area say (5), BEECH Souinds like BEACH ,26
8 Transfer alarm clock perhaps when getting up? (5), REMIT TIMER reversed ,22
9 Help called for after malfunction in space adventure (8), ESCAPADE Amalfunctioning SPACE* & sounds like AID ,51
15 Sell pared Swiss cheese with reduced mass – that’s the spirit (9), ELEMENTAL Apared (s)EL(l) & one M(ass) missing in EM(m)ENTAL ,62
16 It’s some distance after plant that’s in naval base (8), DOCKYARD DOCK – plant & YARD – some distance ,46
18 Russian leader playing havoc with government and Brezhnev’s top three (9), GORBACHEV Playing[HAVOC G(overnment) BRE(zhnev)]* ,51
21 Folds covers over a second note (7), CREASES RE – the second note in Do Re Mi etc in CASES – covers ,64
22 Romeo is into tender society flappers (5), BIRDS R(omeo) inside BID – to tender & S(ociety) ,50
23 Thanks to show of disapproval it’s unacceptable (5), TABOO TA – thanks & BOO ,25
24 Some music in hot smoky atmosphere heralding one couple in queue (5), FUGUE FUG & part of (que)UE ,29
"9 HEAD LOUSE Parasite was a parliamentary leader, said Spooner? (4,5)", Spoonerism of “”lead house” (was a parliamentary leader) ,58
10 RECTO Minister detailed one side of the story? (5)," RECTOr (minister, detailed) – the front side of a printed page, of a story in a book perhaps ",94
"11 POTHERB Trouble brewing at first, plant in a stew perhaps? (7)", POTHER (trouble) then Brewing (first letter of) ,49
"12 IN SHORT Point covered by this or otherwise, to be concise (2,5)"," N (north, point of the compass)in anagram (otherwise) of THIS OR ",66
"13 NOEL Season as seasona, it’s reported? (4)", seasona is seasonal with NO EL – el is the name of the letter L. I’m not sure why “it’s reported” needs to be there. ,118
14 CINDERELLA Poor character recalled in rogue (10), anagram (rogue) of RECALLED IN ,32
16 YANKING Trying jerks in family – something positive about it? (7)," KIN (family) inside (with…about it) YANG (something positive) 17, ",67
"7 PRIVATE SCHOOL Where one may be taught a lesson with ice down jockstrap, might you say? (7,6)", PRIVATES COOL (with ice down jockstrap perhaps) ,49
"19 RUBBER DUCK Plaything Aladdin, perhaps, has to avoid (6,4)"," RUBBER (Aladdin perhaps, rubbed his lamp) and DUCK (avoid) 22, 15 SOME LIKE IT HOT Film Keith clued cryptically? (4,4,2,3) Some Like it Hotis cryptically KEITH – found inside (some) liKE IT Hot ",195
24 PALETTE Whitish gallery hasn’t a range of colours (7), PALE (whitish) and TaTE (gallery) missing A ,45
25 DIORAMA Model I love in performance (7)," I O (love, tennis score) in DRAMA (performance) ",49
"26 ERATO Muse of Homer, a touch inspiring? (5)", found inside (inspired by) monER A TOuch ,42
27 ARRESTING Impressiveresponsibility of the police (9)," double definition Down 1 THE PENNY DROPPED It became apparent, then it became a mother or a father? (3,5,7) if one takes the definition IT BECAME APPARENT and drops the first P (a penny) it becomes IT BECAME A PARENT (a mother or a father) ",241
"2 PANTHEON Pub’s opening, soon to host the nation’s heroes (8)", Pb (opening letter of) ANON (soon) contains (to host) THE ,59
3  See 23 4 BUMBLING Awkward adding jewels to one’s booty (8), BUM BLING would be jewels for one’s booty (bum). Hee hee. ,59
5 BEHIND Losingseat (6), double definition ,19
"6 GROSGRAIN Padding delicate area, knotted rags – ribbed fabric (9)"," GROIN (delicate area) containing (with…padding) anagram (knotted) of RAGS 7  See 17 across 8 DON’T MAKE ME LAUGH In money, pound taken to entertain maiden fair? Absolutely not! (4,4,2,5) DOUGH containing (with…in) anagram (pound) of TAKEN containing (to entertain) M (maiden) then MELA (fair, in India) ",304
"15  See 22 17 PICADORS Best honours, we hear, for Spanish fighters (8)", PIC ADORS sounds like “pick” (best) “adores” (honours) ,56
"18 AROMATIC Perfumed lorry carrying odorous muck around, initially (8)", ARTIC (articulated lorry) contains first letters (initially) of Odorous Muck Around ,85
20 BALLAD Note in plain song (6)," LA (note, of the scale) in BALD (plain) ",41
"21 DEEJAY Track player, runner and winger (6)"," DEE (river, something that runs) and JAY (winger) 23, ",55
10 P AMESLAN Last word about friends echoed New Yorker’s silent communication (7)," / AME_N (last word) around SLA(P) (pals, friends, reversed, or echoed) ",72
11 R SOOTE Sweet Dutchman lost family members (5)," / SOOTE(R)(KIN) – Dutchman, without KIN (family members) ",58
"12 E APOCARPOUS Like certain flowers, in Australia trouble is found between two rivers (10)"," / A___US (Australia) around PO___PO (two rivers), themselves around CAR(E) (trouble) ",86
14 T NONAGE Minority pay attention to stabling horse (6)," / NO__(T)E (pay attention to) around (stabling) NAG (horse) 15 E READS UP Somehow persuade and amasses knowledge (7, two words) / anag, i.e. somehow, of PERSUAD(E) ",165
16 N ESSAY Attempt to declare existence first (5), / E(N)S (existence) + SAY (declare) ,37
19 D DUETS Smart guys without time for songs (5)," / DU(D)E_S (smart guys) around (without, in the ‘encompassing’ sense!) T (time) ",81
25 E PARIS Dad gets increase in capital (5), / PA (dad) + RIS(E) (increase) ,32
"26 R DRY Not drawing blood, lacking energy from resentment in Perth (3)"," / D(E)R(R)Y (derry means resentment, in Australia, i.e. Perth, removing E – energy) 27 S A FRIEND IN NEED Fairy Godmother, perhaps, also wanting to eat chips (13, four words) / A_ND (also) + IN NEED (wanting), around (eating) FRIE(S) (ships) ",243
28 T LAB Northern European returns to classroom (3)," / (T)LAB (Balt, northern European, returning) ",47
29 O BRAIL Get very angry in Chicago about a sailing rope (5)," / BR(O)_IL (US, i.e. in Chicago, to be enraged) around A ",58
31 T CRAIC Showing weakness of will not having a party in Belfast (5), / (A)CRA(T)IC (showing weakness of will) without A ,52
34 H SAMAN Magic man’s tree? (5)," / double defn. SHAMAN is a magic man; S(H)AMAN is a tree 36 R HOT MEAL A mother left cooking winter fare (7, two words) / anag, i.e. cooking, of A + MOTHE(R) + L (left) ",170
39 O UPCAST Bill’s piece of luck further along the shore (6)," / double defn. UPCOAST means further along the shore; UPC(O)AST is a Shakespearean term for a stroke of luck 41 N GO UP TO TOWN Torn gown put on to visit London (10, four words) / anag, i.e. torn, of GOWN PUT O(N) TO ",218
"42 E EARST Determined to sacrifice knight at first, years ago (5)"," / EAR(N)(E)ST – determined, without (sacrificing) N (knight) ",62
43 O GEORGIC Northern creek’s unrestrained poem (7)," / GEO (Scottish, i.e. Northern, for creek, gully) + (O)RGIC (unrestrained) Down Clue No Extra Letters Solution(s) (defined version underlined) Clue (definition underlined) / Logic/Parsing ",189
1 LARNED / EARNED Got credit for harvesting darnel (6)," / EARNED = got credit for; LARNED = anag, i.e. harvesting, of DARNEL ",70
2 AMBO / AMBO Simple cart without good desk (4)," / AMBO = desk; (G)AMBO (simple cart, without G – good) ",56
3 MEANS / REANS Channel ditches (5), / double defn. a channel can be MEANS of passing or conveying something; REANS are ditches/watercourses ,105
