clue,exp,len
"1 TOPS UP Refills tankard, after knocking back drink (4,2)"," TOP (tankard = POT, reversed) SUP (drink) 4 UP IN ARMS Protesting vigorously, having to cook chicken wing with a Primus (2,2,4) N (chickeN, wing, right end) A PRIMUS* ",168
"9 RECOIL Wind up again, with kick in the arm? (6)", cryptic clue ,14
10 SNUFFBOX Tin originally used by very loud bishop – neat tobacco holder (8), SN (chemical symbol for tin) U (used) FF (very loud) B (bishop) OX (neat) ,75
"12 IRONED OUT Got right press journalist dismissed (6,3)", IRON (press) ED (journalist) OUT (dismissed) ,46
13 RAISE Push up bra is enhancing contents (5)," hidden in “..bRA IS Enhancing..” – admirably racy clue. 14 IN ONES OWN RIGHT No nighties worn with abandon, not having got it together with anyone (2,4,3,5) NO NIGHTIES WORN* – one more of those risque-y clues ",211
"17 LEFT UNFINISHED Like Schubert’s 8th, only done right? (4,10)"," cryptic clue; if only right (side) is done, then the left is unfinished. ",74
21 LEVEE Left first lover at end of the quay (5), L (left) EVE (first lover) E (end of thE) ,43
22 HERBICIDE Killer of Beatle reportedly sighed audibly (9)," HERBI (beatle, from the movie series) CIDE (sounds like SIGHED) ",65
24 CALLIOPE Phone one poet briefly about who inspired them? (8)," CALL (phone) I (one) OPE (anagram of POEt, briefly) ",53
"25 CANNED Drunkput in prison, perhaps (6)", double def ,12
26 EMPTYING Touring in Egypt around start of my vacation (8), IN EGYPT* around M (start of My) ,34
27 BOTTOM A mechanical seat (6)," double def, with the first referring to nick bottom from a midsummer night’s dream Down ",89
"1 TERRIFIC Great fritters? Not half, when served with rice (8)", FRITters (not half) RICE* ,27
2 PICCOLO Choose a deep-sounding instrument (7), sounds like PICK (choose) HOLLOW (deep) ,41
"3 UNITE Make one train, turning up after losing case (5)"," rETINUe (train, losing case i.e without end letters, reversed) ",64
"5 PENITENTIARY Sorry, daughter’s left appointment book in prison (12)"," PENITENT (sorry) dIARY (appointment book, without ‘D” – daughter) ",67
"6 NEFERTITI Queen playing free, in/around Bristol (9)"," FREE IN* around TIT (bristol, cockney slang) ",46
7 RUBBISH Massage out-of-work clergyman in bunk (7)," RUB (massage) BISHop (clergyman, without OP – work) ",53
8 SEXTET Group send explicit message to film star (6)," SEXT (send explicit message) ET (film star) 11 GO DOWN THE PAN Fail utterly, as motions often do (2,4,3,3) cryptic clue ",121
"15 EXTREMITY Perhaps hand out mixture, yet not suitable for everyone (9)"," MIXTuRE YET* (without U – not suitable for everyone, ~ not universal) ",71
"16 ADDENDUM That little bit extra provided by McFadden, du Maurier etc (8)", hidden in “..mcfADDEN DU Maurier..” ,37
18 ENVELOP Briefly wish to have back-up staff cover (7)," ENVy (wish, briefly) ELOP (staff = POLE , reversed) ",53
"19 HAIRNET Around Barnet, this keeps the rain off (7)", THE RAIN* – didnt know this meaning of barnet (hair) before. ,62
20 CLOCHE Hat and cape lost where darts are thrown (6), C (cape) L (lost) OCHE (where darts are thrown – starting line in a game of darts) – new word for me this. ,108
"9 IN TOUCH Communicating 3, but at Kingsmeadow, not SW19 (2,5)","  Two definitions? It reads that way, except that Kingsmeadow (I looked it up) is where two minor association football teams play, and surely “in touch” is a rugby term? ",170
10 HOOSIER  American sock and stocking-stocker stocking Doc’s stock (7),"  No idea. It’s what some Americans call a native of Indiana, though that barely seems relevant. If you’ve the energy to untangle the clue then you’re made of sturdier stuff than I am. ",185
"11 LEGROOM  In Franglais Union, the important chap’s given personal space (7)",  LE GROOM. ,12
12 MERCURY Messenger rising with the sun … (7),"  Another two definitions. Mercury was a messenger, and the mercury is said to be rising in the summer because of, y’know, thermometers. 13 BICYCLE RACE  … frozen in BC50, many years before the Church event (that was) … (7,4)  (ICY in (BC + L)) + ERA + CE. But why “that was”? Bicycle racing appears still to be a fairly (and inexplicably) popular sport. 16/",358
17 BOO-HOO Tearful outpouring from followers of Betty Sutton? (3-3),"  Betty BOO + Sutton HOO. Thankfully we didn’t actually need to know that Betty Sutton served as a U.S. Representative for Ohio’s 13th congressional district from 2007 to 2013, so I thought this clue was really quite nice. 18 DOUBLE A-SIDE  … playing a Delibes duo, and (then flipping) … (6 1-4)  Well, it’s an anagram of (A DELIBES DUO)*, but where’s the definition? The punctuation of the clue is curious, too. 19/",416
20 DRYADS Forest population giving air displays? (6),"  DRY + ADS. 21/1 FAT-BOTTOMED GIRLS  … saw subversive in big bed with Joe Stevenson (in which) … (3-8,5)  It’s a Queen song, though not with a hyphen it isn’t. Joe Stevenson is best known to the internet as a martial artist, so what he’s doing here is beyond me. Either way, I can see neither wordplay nor definition. I guess the next clue plays a role… ",355
23 PLUMBUM  … the best buttocks lead! (7),"  PLUM BUM. 25 EXTREMA  Next R.E.M. album? They couldn’t be further away from it (7)  Hidden in [n]EXT REM A[lbum]. I think the “from it” is the indicator that we’re looking for a hidden thing, leaving us with a rare not-at-one-end definition, which may raise a few eyebrows if so, but I thought it rather fun. The surface is nice too, since REM called it a day a few years ago. ",379
"27 REDPOLL Flyer, output of Gallup, has Republican in front (7)","  RED + POLL. It took me a moment to spot where the ED came from, but of course in the US the right wing uses red as it’s colour, while the left uses blue. The confusing so-and-sos. ",182
28 INSPECT  Cricket perhaps divided by Pakistan’s opening review (7),  P[akistan] in INSECT. Down 2/,31
"22 STAG PARTY Do planned prenup for a few bucks (4,5)",  Cryptic definition. 3 OUT-OF-COURT Shot put so long not troubling judge? (3-2-5)  Two definitions. ,101
"4 CHEMICAL FORMULA  Undergoing molecular changes with HF, silicate so described? (8,7)","  No idea. There’s a bit of an anagram going on in there somewhere though. 5 CHAMPED AT THE BIT  Power among the powers that be, unexpectedly in check, demonstrated impatience (7,2,3,3)  No idea. There’s a bit of an anagram going on in there somewhere though. 6/",262
26 FOUR-EYES Windows I have on reported parts of Mississippi (4-4),"  Sounds like “four Is”, which the word Mississippi does indeed have. And “windows” are here as slang for “spectacles”. A nice “four candles” moment on spotting that one. ",171
"7 FIGUREHEAD “Fellow institute should look up to”, he argued with passion? (10)","  F + I + (HE ARGUED)* and I guess &lit, though it seems a little stretched to me. ",83
8 ARTY  Broadcast tips to reach the cultivated (4),  Sounds like R[each] and T[he] said out loud. ,47
"13 BODY FLUIDS  These FBI oddly exchanged with us? (4,6)","  Anagram of (FBI ODDLY US)*. Another somewhat stretched &lit, in that there really doesn’t seem to be a great deal in the clue that cound define the entry. ",157
"14 AXIOMATISE  Guitar Man doing his topless stuff? Say, that’s quite clear! (10)",  Deep breath. It took a bit of untangling but it’s (IOM + AT (“doing”) + [h]IS) in AXE. 16/,92
"24 BODY BLOW  Throw wobbly: ingesting drug excess is a big setback (4,4)",  OD in WOBBLY*. 23/,20
8. City in Arabic translated as “Italian boot” (8)," CALABRIA LA = “City” in (ARABIC)* Definition: “Italian boot” – the border of Italy’s mainland famously looks like a high-heeled boot; Calabria is roughly the midfoot and toe of the boot. I’d prefer if the definition here made it clear it was part of the boot, not the entirety. 9, ",282
"26. Drug-taking composer greeting American-style rock group drained of energy, forming another band (5,4)"," BEACH BOYS BACH taking E inside = “Drug-taking composer” + BO = “greeting American style” + Y[e]S = “rock group drained of energy” Definition: “another band” 10, ",163
"23. Kind doctor Rex with line in old-fashioned salutation (4,6)", GOOD MORROW GOOD = “Kind” + MO = “doctor” + R = “Rex” + ROW = “line” Definition: “old-fashiond salutation” ,108
11. Shakes off visitor ban (10), VIBRATIONS (VISITOR BAN)* Definition: “Shakes” 12. “Straits” can be heard (6) SOUNDS Double definition: “Sound” (as in a sea inlet) and “[things that] can be heard” ,166
14. Bean collected by Rose and checked (8), REPULSED PULSE = “Bean” in RED = “Rose” Definition: “checked” ,63
16. Round variety of raisin associated with a deity (7), OSIRIAN O = “Round” + (RAISIN)* Definition: “associated with a deity” (the deity being the Egyptian god Osiris) ,113
18. Seaside plant’s unvarying energy (7), STATICE STATIC = “unvarying” + E = “energy” Definition: “Seaside plant” – a new word for us ,93
21. Velocity regulator using gravitational force in preference to negative resistance (8), GOVERNOR G = “gravitational force” + OVER = “in preference to” + NO + “negative” + R = “resistance” Definition: “Velocity regulator” ,134
24. Crude African oil which has a major fault (10)," CALIFORNIA (AFRICAN OIL)* Definition: “which has a major fault”, referring to the San Andreas Fault ",101
"27. Tom 26, possibly, wants retro outfit with hollowed lapels (5)"," GIRLS RIG = “outfit” reversed (“retro”) + L[apel]S = “hollowed lapels” Definition: “Tom [BOYS], possibly” ",107
28. It’s a mark around small tree (8), TAMARISK (IT’S A MARK)* Definition: “small tree” Down ,55
"1. Insubstantial state, not watertight (8)"," VAPOROUS VA = “state” (Virginia) + POROUS = “not watertight” Definition: “Insubstantial” 2, ",93
"26. Exposed, ring up lawyers, having reached end of line (4,4)", LAID BARE DIAL = “ring” reversed + BAR = “lawyers” + [lin]E = “end of line” Definition: “Exposed” ,99
3. English writer’s drink (6)," GRAVES Double definition: “drink” and “English writer”, referring to Robert Graves ",84
"4. Major character of Shaw, one introduced by two snatches of music (7)", BARBARA A = “one” preceded by two BARs = “snatches of music” Definition: “Major character of Shaw” (referring to Major Barbara 5. Coptic bishop books into mutual help organis­ation (4) ABBA B and B = “books” in AA = “mutual help organisation” (Alcoholics Anonymous) Definition: “Coptic bishop” (a new meaning of the word for us) ,330
"6. Goliath, ear-bending a saint worshipper (10)"," HAGIOLATER (GOLIATH EAR)* Definition: “saint worshipper” – we could guess this from “hagiography”, though I don’t think I’d come across “hagiolater” before ",157
7. Risk a section of the church abandoning Latin (6), CHANCE CHANCEL = “a section of the church” without L = “Latin” Definition: “Risk” ,83
"13. Axon displays cool courage taking roughage (5,5)", NERVE FIBRE NERVE = “cool courage” + FIBRE = “roughage” Definition: “Axon” ,76
15. Fit revolving stage after lead’s made an exit (3), PET [S]TEP = “stage after lead’s made an exit” all reversed Definition: “Fit” – I guess? I’m not sure why… Update: thanks to Cookie for explaining this – one sense of “pet” is a “a slight or childish fit of aggrieved or resentful sulkiness” (Chambers) ,253
17. Old foreign coin without a name (3), ANN ANNA = “Old foreign coin” without A Definition: “name” ,60
19. Tipless battleaxe is my creative way of unfairly favouring allies (8), CRONYISM CRON[e] = “Tipless battleaxe” + (ISMY)* Definition: “way of unfairly favouring allies” ,97
20. Rock group’s No 1 passed onto Italian earl (7), GRANITE G[roup] = “group’s No 1” + RAN = “passed” + IT = “Italian” + E = “earl” Definition: “Rock” ,100
22. Zip attached to cooker shade (6), ORANGE O = “Zip” (as in “nothing”) + RANGE = “cooker” Definition: “shade” ,75
"23. End up restricting Sam’s development, creating a bad atmosphere (6)", MIASMA AIM = “End” reversed around (SAM)* Definition: “a bad atmosphere” ,74
"9  In dungeon, but Eliot produced key! (9)",  Anagram of (produced) BUT ELIOT + E (musical key) OUBLIET* E OUBLIETTE (dungeon with no opening except in the roof)  ,119
10  Can’t stand soldiers on violence charge (5),  ABH (actual bodily harm; violence charge) + OR (other ranks; soldiers)  ABHOR (loathe; can’t stand)   ,104
11  Small man – university student one pushes (7),  S (small) + TIM (man’s name) + U (university) + L (learner; student) + I (one)  STIMULI (pushes)   ,101
12  Something done about uranium sale (7),  ACTION (something done) containing (about) U (chemical symbol for uranium) A (U) CTION AUCTION (public sale)   ,113
13  Tide‘s sleep that engulfs Endymion at the start (4),"  NAP (sleep) containing (engulfs) E (first letter of [at the start] ENDYMION) In Greek mythology, Endymion wasa beautiful youth who spent much of his life in perpetual sleep.  N (E) AP NEAP (tide with the smallest range, of least difference between high and low point)   ",272
14  Shadowy figure wrecking hotel suite (10),  Anagram of (wrecking) HOTEL SUITE SILHOUETTE* SILHOUETTE (image of anything against a lighter background in which only the outline is seen in detail; shadowy figure) ,168
16  Group in most natural surroundings (7),  ELEMENT (group; faction– e.g. criminal ELEMENT)  ELEMENT (habitat; natural surroundings) double definition   ,111
17  Amusing person provided female’s capital (7),  CARD (comical or eccentric person) + IF (provided) + F (female)  CARDIFF (capital city of Wales)   ,101
19  Light-fitting for tenant? (4-6),  LAND (come to earth; light) + HOLDER (housing; fitting)  LAND-HOLDER (possible descriptive of a tenant of an areaof LAND)   ,126
22  Spinning bait in lake and river in Yorkshire (4),  L (lake) + URE (river in Yorkshire)  LURE (brightly-coloured artificial spinner bait used in angling)  ,105
24  Bêche-de-mer good after time on vessel (7),"  T (time) + RE (with reference to; about; on) + PAN (vessel) + G (good)  TREPANG (se slug, sea cucumber; bêche-de-mer)   ",122
